session_date,side,entry_ts,entry_price,exit_ts,exit_price,pnl_dollars,cum_pnl,peak,drawdown,year
2022-04-21,Short,2022-04-21 09:45:00-04:00,14267.5,2022-04-21 09:54:00-04:00,14227.5,78.0,4425.041666666668,4425.041666666668,0.0,2022
2022-04-22,Short,2022-04-22 09:45:00-04:00,13639.0,2022-04-22 09:46:00-04:00,13679.0,-82.0,4343.041666666668,4425.041666666668,-82.0,2022
2022-04-28,Short,2022-04-28 09:45:00-04:00,13121.0,2022-04-28 09:46:00-04:00,13161.0,-82.0,4261.041666666668,4425.041666666668,-164.0,2022
2022-06-01,Long,2022-06-01 09:45:00-04:00,12778.75,2022-06-01 09:55:00-04:00,12818.75,78.0,4339.041666666668,4425.041666666668,-86.0,2022
2022-06-02,Long,2022-06-02 09:45:00-04:00,12543.5,2022-06-02 09:56:00-04:00,12503.5,-82.0,4257.041666666668,4425.041666666668,-168.0,2022
2022-06-06,Short,2022-06-06 09:45:00-04:00,12731.75,2022-06-06 09:48:00-04:00,12691.75,78.0,4335.041666666668,4425.041666666668,-90.0,2022
2022-06-07,Long,2022-06-07 09:45:00-04:00,12518.125,2022-06-07 09:51:00-04:00,12558.125,78.0,4413.041666666668,4425.041666666668,-12.0,2022
2022-06-08,Long,2022-06-08 09:45:00-04:00,12691.625,2022-06-08 09:49:00-04:00,12731.625,78.0,4491.041666666668,4491.041666666668,0.0,2022
2022-06-09,Short,2022-06-09 09:45:00-04:00,12534.0,2022-06-09 09:48:00-04:00,12574.0,-82.0,4409.041666666668,4491.041666666668,-82.0,2022
2022-06-10,Short,2022-06-10 09:45:00-04:00,12050.0,2022-06-10 09:48:00-04:00,12010.0,78.0,4487.041666666668,4491.041666666668,-4.0,2022
2022-06-23,Short,2022-06-23 09:45:00-04:00,11593.5,2022-06-23 09:52:00-04:00,11553.5,78.0,4565.041666666668,4565.041666666668,0.0,2022
2022-06-24,Long,2022-06-24 09:45:00-04:00,11959.0,2022-06-24 10:00:00-04:00,11999.0,78.0,4643.041666666668,4643.041666666668,0.0,2022
2022-06-27,Short,2022-06-27 09:45:00-04:00,12058.083333333334,2022-06-27 10:03:00-04:00,12098.083333333334,-82.0,4561.041666666668,4643.041666666668,-82.0,2022
2022-06-28,Long,2022-06-28 09:45:00-04:00,12154.75,2022-06-28 09:47:00-04:00,12114.75,-82.0,4479.041666666668,4643.041666666668,-164.0,2022
2022-06-29,Short,2022-06-29 09:45:00-04:00,11584.0,2022-06-29 09:47:00-04:00,11624.0,-82.0,4397.041666666668,4643.041666666668,-246.0,2022
2022-06-30,Long,2022-06-30 09:45:00-04:00,11445.5,2022-06-30 09:54:00-04:00,11405.5,-82.0,4315.041666666668,4643.041666666668,-328.0,2022
2022-07-01,Long,2022-07-01 09:45:00-04:00,11476.5,2022-07-01 09:46:00-04:00,11516.5,78.0,4393.041666666668,4643.041666666668,-250.0,2022
2022-07-05,Long,2022-07-05 09:45:00-04:00,11445.5,2022-07-05 09:46:00-04:00,11405.5,-82.0,4311.041666666668,4643.041666666668,-332.0,2022
2022-07-06,Short,2022-07-06 09:45:00-04:00,11819.75,2022-07-06 09:46:00-04:00,11779.75,78.0,4389.041666666668,4643.041666666668,-254.0,2022
2022-07-08,Long,2022-07-08 09:45:00-04:00,12066.0,2022-07-08 09:49:00-04:00,12026.0,-82.0,4307.041666666668,4643.041666666668,-336.0,2022
2022-07-11,Short,2022-07-11 09:45:00-04:00,11908.0,2022-07-11 09:51:00-04:00,11868.0,78.0,4385.041666666668,4643.041666666668,-258.0,2022
2022-07-13,Short,2022-07-13 09:45:00-04:00,11602.25,2022-07-13 09:47:00-04:00,11642.25,-82.0,4303.041666666668,4643.041666666668,-340.0,2022
2022-07-14,Long,2022-07-14 09:45:00-04:00,11573.25,2022-07-14 09:46:00-04:00,11613.25,78.0,4381.041666666668,4643.041666666668,-262.0,2022
2022-07-15,Short,2022-07-15 09:45:00-04:00,11927.875,2022-07-15 09:46:00-04:00,11887.875,78.0,4459.041666666668,4643.041666666668,-184.0,2022
2022-07-18,Long,2022-07-18 09:45:00-04:00,12134.25,2022-07-18 09:50:00-04:00,12174.25,78.0,4537.041666666668,4643.041666666668,-106.0,2022
2022-07-19,Short,2022-07-19 09:45:00-04:00,12020.0,2022-07-19 09:58:00-04:00,12060.0,-82.0,4455.041666666668,4643.041666666668,-188.0,2022
2022-07-25,Short,2022-07-25 09:45:00-04:00,12410.375,2022-07-25 10:05:00-04:00,12370.375,78.0,4533.041666666668,4643.041666666668,-110.0,2022
2022-07-27,Long,2022-07-27 09:45:00-04:00,12368.25,2022-07-27 10:05:00-04:00,12408.25,78.0,4611.041666666668,4643.041666666668,-32.0,2022
2022-07-28,Short,2022-07-28 09:45:00-04:00,12519.5,2022-07-28 09:47:00-04:00,12479.5,78.0,4689.041666666668,4689.041666666668,0.0,2022
2022-07-29,Long,2022-07-29 09:45:00-04:00,12842.5,2022-07-29 09:56:00-04:00,12882.5,78.0,4767.041666666668,4767.041666666668,0.0,2022
2022-08-03,Long,2022-08-03 09:45:00-04:00,13074.0,2022-08-03 09:56:00-04:00,13114.0,78.0,4845.041666666668,4845.041666666668,0.0,2022
2022-08-05,Short,2022-08-05 09:45:00-04:00,13173.0,2022-08-05 10:02:00-04:00,13213.0,-82.0,4763.041666666668,4845.041666666668,-82.0,2022
2022-08-08,Short,2022-08-08 09:45:00-04:00,13373.0,2022-08-08 10:02:00-04:00,13413.0,-82.0,4681.041666666668,4845.041666666668,-164.0,2022
2022-08-09,Short,2022-08-09 09:45:00-04:00,13078.75,2022-08-09 09:53:00-04:00,13038.75,78.0,4759.041666666668,4845.041666666668,-86.0,2022
2022-08-10,Short,2022-08-10 09:45:00-04:00,13314.75,2022-08-10 10:14:00-04:00,13274.75,78.0,4837.041666666668,4845.041666666668,-8.0,2022
2022-08-12,Long,2022-08-12 09:45:00-04:00,13427.5,2022-08-12 09:48:00-04:00,13387.5,-82.0,4755.041666666668,4845.041666666668,-90.0,2022
2022-08-16,Long,2022-08-16 09:45:00-04:00,13615.25,2022-08-16 10:01:00-04:00,13575.25,-82.0,4673.041666666668,4845.041666666668,-172.0,2022
2022-08-18,Long,2022-08-18 09:45:00-04:00,13496.5,2022-08-18 09:50:00-04:00,13456.5,-82.0,4591.041666666668,4845.041666666668,-254.0,2022
2022-08-19,Short,2022-08-19 09:45:00-04:00,13344.75,2022-08-19 09:55:00-04:00,13304.75,78.0,4669.041666666668,4845.041666666668,-176.0,2022
2022-08-22,Long,2022-08-22 09:45:00-04:00,13065.0,2022-08-22 09:49:00-04:00,13025.0,-82.0,4587.041666666668,4845.041666666668,-258.0,2022
2022-08-23,Short,2022-08-23 09:45:00-04:00,12867.75,2022-08-23 09:47:00-04:00,12907.75,-82.0,4505.041666666668,4845.041666666668,-340.0,2022
2022-08-24,Long,2022-08-24 09:45:00-04:00,12896.0,2022-08-24 10:19:00-04:00,12936.0,78.0,4583.041666666668,4845.041666666668,-262.0,2022
2022-08-25,Short,2022-08-25 09:45:00-04:00,12975.5,2022-08-25 09:55:00-04:00,13015.5,-82.0,4501.041666666668,4845.041666666668,-344.0,2022
2022-08-29,Long,2022-08-29 09:45:00-04:00,12575.0,2022-08-29 09:59:00-04:00,12535.0,-82.0,4419.041666666668,4845.041666666668,-426.0,2022
2022-08-30,Short,2022-08-30 09:45:00-04:00,12505.25,2022-08-30 09:59:00-04:00,12465.25,78.0,4497.041666666668,4845.041666666668,-348.0,2022
2022-08-31,Long,2022-08-31 09:45:00-04:00,12483.5,2022-08-31 10:00:00-04:00,12443.5,-82.0,4415.041666666668,4845.041666666668,-430.0,2022
2022-09-01,Short,2022-09-01 09:45:00-04:00,12197.0,2022-09-01 09:50:00-04:00,12157.0,78.0,4493.041666666668,4845.041666666668,-352.0,2022
2022-09-02,Short,2022-09-02 09:45:00-04:00,12303.25,2022-09-02 09:50:00-04:00,12343.25,-82.0,4411.041666666668,4845.041666666668,-434.0,2022
2022-09-05,Short,2022-09-05 09:45:00-04:00,12135.0,2022-09-05 11:30:00-04:00,12132.75,2.5,4413.541666666668,4845.041666666668,-431.5,2022
2022-09-06,Short,2022-09-06 09:45:00-04:00,12093.5,2022-09-06 09:52:00-04:00,12053.5,78.0,4491.541666666668,4845.041666666668,-353.5,2022
2022-09-07,Long,2022-09-07 09:45:00-04:00,12102.75,2022-09-07 10:00:00-04:00,12062.75,-82.0,4409.541666666668,4845.041666666668,-435.5,2022
2022-09-08,Long,2022-09-08 09:45:00-04:00,12215.25,2022-09-08 09:55:00-04:00,12255.25,78.0,4487.541666666668,4845.041666666668,-357.5,2022
2022-09-09,Long,2022-09-09 09:45:00-04:00,12445.75,2022-09-09 09:47:00-04:00,12485.75,78.0,4565.541666666668,4845.041666666668,-279.5,2022
2022-09-12,Long,2022-09-12 09:45:00-04:00,12764.5,2022-09-12 09:55:00-04:00,12804.5,78.0,4643.541666666668,4845.041666666668,-201.5,2022
2022-09-13,Short,2022-09-13 09:45:00-04:00,12424.0,2022-09-13 10:00:00-04:00,12384.0,78.0,4721.541666666668,4845.041666666668,-123.5,2022
2022-09-14,Long,2022-09-14 09:45:00-04:00,12183.0,2022-09-14 09:52:00-04:00,12143.0,-82.0,4639.541666666668,4845.041666666668,-205.5,2022
2022-09-15,Short,2022-09-15 09:45:00-04:00,12167.25,2022-09-15 09:50:00-04:00,12207.25,-82.0,4557.541666666668,4845.041666666668,-287.5,2022
2022-09-16,Short,2022-09-16 09:45:00-04:00,11813.25,2022-09-16 10:12:00-04:00,11853.25,-82.0,4475.541666666668,4845.041666666668,-369.5,2022
2022-09-19,Long,2022-09-19 09:45:00-04:00,11897.0,2022-09-19 10:35:00-04:00,11937.0,78.0,4553.541666666668,4845.041666666668,-291.5,2022
2022-09-20,Short,2022-09-20 09:45:00-04:00,11899.75,2022-09-20 10:06:00-04:00,11939.75,-82.0,4471.541666666668,4845.041666666668,-373.5,2022
2022-09-21,Long,2022-09-21 09:45:00-04:00,11947.375,2022-09-21 09:48:00-04:00,11987.375,78.0,4549.541666666668,4845.041666666668,-295.5,2022
2022-09-22,Short,2022-09-22 09:45:00-04:00,11600.75,2022-09-22 10:15:00-04:00,11640.75,-82.0,4467.541666666668,4845.041666666668,-377.5,2022
2022-09-23,Short,2022-09-23 09:45:00-04:00,11408.75,2022-09-23 09:51:00-04:00,11368.75,78.0,4545.541666666668,4845.041666666668,-299.5,2022
2022-09-26,Short,2022-09-26 09:45:00-04:00,11427.25,2022-09-26 09:50:00-04:00,11467.25,-82.0,4463.541666666668,4845.041666666668,-381.5,2022
2022-09-27,Short,2022-09-27 09:45:00-04:00,11540.5,2022-09-27 09:49:00-04:00,11500.5,78.0,4541.541666666668,4845.041666666668,-303.5,2022
2022-09-28,Short,2022-09-28 09:45:00-04:00,11339.75,2022-09-28 09:47:00-04:00,11299.75,78.0,4619.541666666668,4845.041666666668,-225.5,2022
2022-09-29,Long,2022-09-29 09:45:00-04:00,11266.0,2022-09-29 10:02:00-04:00,11226.0,-82.0,4537.541666666668,4845.041666666668,-307.5,2022
2022-10-04,Long,2022-10-04 09:45:00-04:00,11560.25,2022-10-04 09:51:00-04:00,11600.25,78.0,4615.541666666668,4845.041666666668,-229.5,2022
2022-10-05,Long,2022-10-05 09:45:00-04:00,11470.5,2022-10-05 09:49:00-04:00,11510.5,78.0,4693.541666666668,4845.041666666668,-151.5,2022
2022-10-06,Long,2022-10-06 09:45:00-04:00,11701.75,2022-10-06 09:57:00-04:00,11661.75,-82.0,4611.541666666668,4845.041666666668,-233.5,2022
2022-10-07,Short,2022-10-07 09:45:00-04:00,11275.0,2022-10-07 09:56:00-04:00,11235.0,78.0,4689.541666666668,4845.041666666668,-155.5,2022
2022-10-14,Short,2022-10-14 09:45:00-04:00,11101.75,2022-10-14 09:46:00-04:00,11061.75,78.0,4767.541666666668,4845.041666666668,-77.5,2022
2022-10-18,Short,2022-10-18 09:45:00-04:00,11369.5,2022-10-18 09:53:00-04:00,11329.5,78.0,4845.541666666668,4845.541666666668,0.0,2022
2022-10-19,Short,2022-10-19 09:45:00-04:00,11125.625,2022-10-19 09:51:00-04:00,11165.625,-82.0,4763.541666666668,4845.541666666668,-82.0,2022
2022-10-20,Long,2022-10-20 09:45:00-04:00,11162.75,2022-10-20 09:47:00-04:00,11202.75,78.0,4841.541666666668,4845.541666666668,-4.0,2022
2022-10-24,Long,2022-10-24 09:45:00-04:00,11346.541666666666,2022-10-24 09:46:00-04:00,11386.541666666666,78.0,4919.541666666668,4919.541666666668,0.0,2022
2022-10-25,Long,2022-10-25 09:45:00-04:00,11560.25,2022-10-25 09:46:00-04:00,11600.25,78.0,4997.541666666668,4997.541666666668,0.0,2022
2022-10-26,Long,2022-10-26 09:45:00-04:00,11468.5,2022-10-26 09:48:00-04:00,11508.5,78.0,5075.541666666668,5075.541666666668,0.0,2022
2022-10-27,Short,2022-10-27 09:45:00-04:00,11405.75,2022-10-27 09:48:00-04:00,11365.75,78.0,5153.541666666668,5153.541666666668,0.0,2022
2022-10-28,Short,2022-10-28 09:45:00-04:00,11344.541666666666,2022-10-28 10:02:00-04:00,11304.541666666666,78.0,5231.541666666668,5231.541666666668,0.0,2022
2022-10-31,Short,2022-10-31 09:45:00-04:00,11473.75,2022-10-31 09:46:00-04:00,11433.75,78.0,5309.541666666668,5309.541666666668,0.0,2022
2022-11-01,Short,2022-11-01 09:45:00-04:00,11582.25,2022-11-01 09:46:00-04:00,11542.25,78.0,5387.541666666668,5387.541666666668,0.0,2022
2022-11-02,Long,2022-11-02 09:45:00-04:00,11306.25,2022-11-02 10:14:00-04:00,11266.25,-82.0,5305.541666666668,5387.541666666668,-82.0,2022
2022-11-09,Long,2022-11-09 09:45:00-05:00,11016.0,2022-11-09 09:53:00-05:00,10976.0,-82.0,5223.541666666668,5387.541666666668,-164.0,2022
2022-11-10,Long,2022-11-10 09:45:00-05:00,11312.25,2022-11-10 09:47:00-05:00,11352.25,78.0,5301.541666666668,5387.541666666668,-86.0,2022
2022-11-11,Long,2022-11-11 09:45:00-05:00,11624.75,2022-11-11 09:46:00-05:00,11664.75,78.0,5379.541666666668,5387.541666666668,-8.0,2022
2022-11-15,Short,2022-11-15 09:45:00-05:00,12012.5,2022-11-15 09:49:00-05:00,11972.5,78.0,5457.541666666668,5457.541666666668,0.0,2022
2022-11-16,Long,2022-11-16 09:45:00-05:00,11817.875,2022-11-16 09:46:00-05:00,11777.875,-82.0,5375.541666666668,5457.541666666668,-82.0,2022
2022-11-17,Long,2022-11-17 09:45:00-05:00,11612.25,2022-11-17 10:03:00-05:00,11572.25,-82.0,5293.541666666668,5457.541666666668,-164.0,2022
2022-11-18,Short,2022-11-18 09:45:00-05:00,11763.25,2022-11-18 10:02:00-05:00,11723.25,78.0,5371.541666666668,5457.541666666668,-86.0,2022
2022-11-21,Short,2022-11-21 09:45:00-05:00,11652.5,2022-11-21 09:51:00-05:00,11692.5,-82.0,5289.541666666668,5457.541666666668,-168.0,2022
2022-11-22,Short,2022-11-22 09:45:00-05:00,11538.0,2022-11-22 10:02:00-05:00,11578.0,-82.0,5207.541666666668,5457.541666666668,-250.0,2022
2022-11-23,Long,2022-11-23 09:45:00-05:00,11789.5,2022-11-23 09:46:00-05:00,11829.5,78.0,5285.541666666668,5457.541666666668,-172.0,2022
2022-11-24,Long,2022-11-24 09:45:00-05:00,11910.0,2022-11-24 11:30:00-05:00,11916.5,11.0,5296.541666666668,5457.541666666668,-161.0,2022
2022-11-25,Short,2022-11-25 09:45:00-05:00,11789.25,2022-11-25 11:30:00-05:00,11786.0,4.5,5301.041666666668,5457.541666666668,-156.5,2022
2022-11-28,Long,2022-11-28 09:45:00-05:00,11776.75,2022-11-28 10:12:00-05:00,11736.75,-82.0,5219.041666666668,5457.541666666668,-238.5,2022
2022-11-29,Short,2022-11-29 09:45:00-05:00,11584.25,2022-11-29 10:29:00-05:00,11624.25,-82.0,5137.041666666668,5457.541666666668,-320.5,2022
2022-11-30,Short,2022-11-30 09:45:00-05:00,11573.541666666666,2022-11-30 10:00:00-05:00,11533.541666666666,78.0,5215.041666666668,5457.541666666668,-242.5,2022
2022-12-01,Long,2022-12-01 09:45:00-05:00,12099.25,2022-12-01 10:00:00-05:00,12139.25,78.0,5293.041666666668,5457.541666666668,-164.5,2022
2022-12-02,Long,2022-12-02 09:45:00-05:00,11883.0,2022-12-02 09:54:00-05:00,11843.0,-82.0,5211.041666666668,5457.541666666668,-246.5,2022
2022-12-05,Long,2022-12-05 09:45:00-05:00,11954.25,2022-12-05 10:00:00-05:00,11914.25,-82.0,5129.041666666668,5457.541666666668,-328.5,2022
2022-12-06,Short,2022-12-06 09:45:00-05:00,11723.0,2022-12-06 09:56:00-05:00,11683.0,78.0,5207.041666666668,5457.541666666668,-250.5,2022
2022-12-07,Long,2022-12-07 09:45:00-05:00,11528.0,2022-12-07 09:47:00-05:00,11488.0,-82.0,5125.041666666668,5457.541666666668,-332.5,2022
2022-12-08,Short,2022-12-08 09:45:00-05:00,11489.0,2022-12-08 09:50:00-05:00,11529.0,-82.0,5043.041666666668,5457.541666666668,-414.5,2022
2022-12-09,Long,2022-12-09 09:45:00-05:00,11640.25,2022-12-09 09:51:00-05:00,11600.25,-82.0,4961.041666666668,5457.541666666668,-496.5,2022
2022-12-12,Short,2022-12-12 09:45:00-05:00,11676.75,2022-12-12 09:50:00-05:00,11716.75,-82.0,4879.041666666668,5457.541666666668,-578.5,2022
2022-12-13,Long,2022-12-13 09:45:00-05:00,12265.0,2022-12-13 10:01:00-05:00,12225.0,-82.0,4797.041666666668,5457.541666666668,-660.5,2022
2022-12-14,Short,2022-12-14 09:45:00-05:00,11982.75,2022-12-14 10:05:00-05:00,12022.75,-82.0,4715.041666666668,5457.541666666668,-742.5,2022
2022-12-15,Short,2022-12-15 09:45:00-05:00,11651.0,2022-12-15 09:46:00-05:00,11611.0,78.0,4793.041666666668,5457.541666666668,-664.5,2022
2022-12-16,Long,2022-12-16 09:45:00-05:00,11440.75,2022-12-16 09:49:00-05:00,11480.75,78.0,4871.041666666668,5457.541666666668,-586.5,2022
2022-12-19,Short,2022-12-19 09:45:00-05:00,11313.0,2022-12-19 09:48:00-05:00,11273.0,78.0,4949.041666666668,5457.541666666668,-508.5,2022
2022-12-20,Short,2022-12-20 09:45:00-05:00,11084.25,2022-12-20 09:56:00-05:00,11124.25,-82.0,4867.041666666668,5457.541666666668,-590.5,2022
2022-12-21,Long,2022-12-21 09:45:00-05:00,11226.5,2022-12-21 09:48:00-05:00,11266.5,78.0,4945.041666666668,5457.541666666668,-512.5,2022
2022-12-22,Short,2022-12-22 09:45:00-05:00,11117.25,2022-12-22 10:02:00-05:00,11077.25,78.0,5023.041666666668,5457.541666666668,-434.5,2022
2022-12-23,Short,2022-12-23 09:45:00-05:00,10983.0,2022-12-23 09:48:00-05:00,10943.0,78.0,5101.041666666668,5457.541666666668,-356.5,2022
2022-12-27,Short,2022-12-27 09:45:00-05:00,10955.75,2022-12-27 09:46:00-05:00,10915.75,78.0,5179.041666666668,5457.541666666668,-278.5,2022
2022-12-28,Long,2022-12-28 09:45:00-05:00,10960.0,2022-12-28 10:25:00-05:00,10920.0,-82.0,5097.041666666668,5457.541666666668,-360.5,2022
2022-12-29,Long,2022-12-29 09:45:00-05:00,10950.0,2022-12-29 10:14:00-05:00,10990.0,78.0,5175.041666666668,5457.541666666668,-282.5,2022
2022-12-30,Short,2022-12-30 09:45:00-05:00,10924.0,2022-12-30 09:48:00-05:00,10884.0,78.0,5253.041666666668,5457.541666666668,-204.5,2022
2023-01-03,Short,2023-01-03 09:45:00-05:00,11125.625,2023-01-03 09:48:00-05:00,11085.625,78.0,5331.041666666668,5457.541666666668,-126.5,2023
2023-01-04,Short,2023-01-04 09:45:00-05:00,10970.75,2023-01-04 09:50:00-05:00,11010.75,-82.0,5249.041666666668,5457.541666666668,-208.5,2023
2023-01-05,Short,2023-01-05 09:45:00-05:00,10843.75,2023-01-05 09:58:00-05:00,10883.75,-82.0,5167.041666666668,5457.541666666668,-290.5,2023
2023-01-06,Short,2023-01-06 09:45:00-05:00,10786.5,2023-01-06 09:53:00-05:00,10826.5,-82.0,5085.041666666668,5457.541666666668,-372.5,2023
2023-01-09,Long,2023-01-09 09:45:00-05:00,11242.25,2023-01-09 09:50:00-05:00,11282.25,78.0,5163.041666666668,5457.541666666668,-294.5,2023
2023-01-10,Short,2023-01-10 09:45:00-05:00,11193.5,2023-01-10 09:46:00-05:00,11153.5,78.0,5241.041666666668,5457.541666666668,-216.5,2023
2023-01-11,Short,2023-01-11 09:45:00-05:00,11343.857142857143,2023-01-11 10:27:00-05:00,11383.857142857143,-82.0,5159.041666666668,5457.541666666668,-298.5,2023
2023-01-12,Short,2023-01-12 09:45:00-05:00,11357.25,2023-01-12 09:54:00-05:00,11317.25,78.0,5237.041666666668,5457.541666666668,-220.5,2023
2023-01-13,Long,2023-01-13 09:45:00-05:00,11434.333333333334,2023-01-13 09:56:00-05:00,11474.333333333334,78.0,5315.041666666668,5457.541666666668,-142.5,2023
2023-01-17,Long,2023-01-17 09:45:00-05:00,11587.511363636364,2023-01-17 10:00:00-05:00,11627.511363636364,78.0,5393.041666666668,5457.541666666668,-64.5,2023
2023-01-18,Long,2023-01-18 09:45:00-05:00,11689.785714285714,2023-01-18 10:00:00-05:00,11729.785714285714,78.0,5471.041666666668,5471.041666666668,0.0,2023
2023-01-19,Short,2023-01-19 09:45:00-05:00,11387.25,2023-01-19 10:46:00-05:00,11347.25,78.0,5549.041666666668,5549.041666666668,0.0,2023
2023-01-20,Short,2023-01-20 09:45:00-05:00,11432.333333333334,2023-01-20 09:52:00-05:00,11472.333333333334,-82.0,5467.041666666668,5549.041666666668,-82.0,2023
2023-01-23,Long,2023-01-23 09:45:00-05:00,11737.5,2023-01-23 09:47:00-05:00,11777.5,78.0,5545.041666666668,5549.041666666668,-4.0,2023
2023-01-24,Short,2023-01-24 09:45:00-05:00,11885.833333333334,2023-01-24 09:51:00-05:00,11925.833333333334,-82.0,5463.041666666668,5549.041666666668,-86.0,2023
2023-01-25,Short,2023-01-25 09:45:00-05:00,11685.5,2023-01-25 09:56:00-05:00,11645.5,78.0,5541.041666666668,5549.041666666668,-8.0,2023
2023-01-26,Long,2023-01-26 09:45:00-05:00,12013.5,2023-01-26 09:50:00-05:00,11973.5,-82.0,5459.041666666668,5549.041666666668,-90.0,2023
2023-01-27,Long,2023-01-27 09:45:00-05:00,12094.25,2023-01-27 09:48:00-05:00,12134.25,78.0,5537.041666666668,5549.041666666668,-12.0,2023
2023-01-30,Long,2023-01-30 09:45:00-05:00,12086.5,2023-01-30 09:48:00-05:00,12126.5,78.0,5615.041666666668,5615.041666666668,0.0,2023
2023-01-31,Long,2023-01-31 09:45:00-05:00,12006.0,2023-01-31 09:49:00-05:00,12046.0,78.0,5693.041666666668,5693.041666666668,0.0,2023
2023-02-01,Long,2023-02-01 09:45:00-05:00,12114.0,2023-02-01 09:55:00-05:00,12154.0,78.0,5771.041666666668,5771.041666666668,0.0,2023
2023-02-02,Short,2023-02-02 09:45:00-05:00,12708.75,2023-02-02 10:00:00-05:00,12668.75,78.0,5849.041666666668,5849.041666666668,0.0,2023
2023-02-03,Short,2023-02-03 09:45:00-05:00,12680.75,2023-02-03 09:47:00-05:00,12720.75,-82.0,5767.041666666668,5849.041666666668,-82.0,2023
2023-02-06,Long,2023-02-06 09:45:00-05:00,12534.0,2023-02-06 10:01:00-05:00,12574.0,78.0,5845.041666666668,5849.041666666668,-4.0,2023
2023-02-07,Long,2023-02-07 09:45:00-05:00,12532.25,2023-02-07 09:59:00-05:00,12492.25,-82.0,5763.041666666668,5849.041666666668,-86.0,2023
2023-02-08,Short,2023-02-08 09:45:00-05:00,12739.05,2023-02-08 09:50:00-05:00,12699.05,78.0,5841.041666666668,5849.041666666668,-8.0,2023
2023-02-09,Long,2023-02-09 09:45:00-05:00,12652.625,2023-02-09 09:51:00-05:00,12692.625,78.0,5919.041666666668,5919.041666666668,0.0,2023
2023-02-10,Long,2023-02-10 09:45:00-05:00,12358.75,2023-02-10 10:00:00-05:00,12318.75,-82.0,5837.041666666668,5919.041666666668,-82.0,2023
2023-02-13,Long,2023-02-13 09:45:00-05:00,12413.0,2023-02-13 09:58:00-05:00,12453.0,78.0,5915.041666666668,5919.041666666668,-4.0,2023
2023-02-14,Long,2023-02-14 09:45:00-05:00,12500.25,2023-02-14 09:46:00-05:00,12540.25,78.0,5993.041666666668,5993.041666666668,0.0,2023
2023-02-15,Long,2023-02-15 09:45:00-05:00,12596.75,2023-02-15 09:53:00-05:00,12556.75,-82.0,5911.041666666668,5993.041666666668,-82.0,2023
2023-02-16,Long,2023-02-16 09:45:00-05:00,12547.75,2023-02-16 09:53:00-05:00,12587.75,78.0,5989.041666666668,5993.041666666668,-4.0,2023
2023-02-17,Short,2023-02-17 09:45:00-05:00,12350.25,2023-02-17 09:53:00-05:00,12310.25,78.0,6067.041666666668,6067.041666666668,0.0,2023
2023-02-22,Long,2023-02-22 09:45:00-05:00,12153.5,2023-02-22 10:00:00-05:00,12113.5,-82.0,5985.041666666668,6067.041666666668,-82.0,2023
2023-02-23,Long,2023-02-23 09:45:00-05:00,12220.45,2023-02-23 10:07:00-05:00,12180.45,-82.0,5903.041666666668,6067.041666666668,-164.0,2023
2023-02-24,Short,2023-02-24 09:45:00-05:00,11984.75,2023-02-24 10:08:00-05:00,11944.75,78.0,5981.041666666668,6067.041666666668,-86.0,2023
2023-02-27,Short,2023-02-27 09:45:00-05:00,12117.25,2023-02-27 10:03:00-05:00,12157.25,-82.0,5899.041666666668,6067.041666666668,-168.0,2023
2023-02-28,Long,2023-02-28 09:45:00-05:00,12087.75,2023-02-28 10:52:00-05:00,12047.75,-82.0,5817.041666666668,6067.041666666668,-250.0,2023
2023-03-01,Long,2023-03-01 09:45:00-05:00,12038.475,2023-03-01 09:50:00-05:00,12078.475,78.0,5895.041666666668,6067.041666666668,-172.0,2023
2023-03-03,Long,2023-03-03 09:45:00-05:00,12143.583333333334,2023-03-03 09:53:00-05:00,12183.583333333334,78.0,5973.041666666668,6067.041666666668,-94.0,2023
2023-03-06,Short,2023-03-06 09:45:00-05:00,12385.5,2023-03-06 10:18:00-05:00,12425.5,-82.0,5891.041666666668,6067.041666666668,-176.0,2023
2023-03-07,Long,2023-03-07 09:45:00-05:00,12352.9375,2023-03-07 10:00:00-05:00,12312.9375,-82.0,5809.041666666668,6067.041666666668,-258.0,2023
2023-03-08,Long,2023-03-08 09:45:00-05:00,12171.96875,2023-03-08 10:00:00-05:00,12131.96875,-82.0,5727.041666666668,6067.041666666668,-340.0,2023
2023-03-09,Long,2023-03-09 09:45:00-05:00,12278.0,2023-03-09 09:47:00-05:00,12318.0,78.0,5805.041666666668,6067.041666666668,-262.0,2023
2023-03-10,Short,2023-03-10 09:45:00-05:00,11903.0,2023-03-10 10:00:00-05:00,11943.0,-82.0,5723.041666666668,6067.041666666668,-344.0,2023
2023-03-13,Long,2023-03-13 09:45:00-04:00,11842.416666666666,2023-03-13 09:47:00-04:00,11882.416666666666,78.0,5801.041666666668,6067.041666666668,-266.0,2023
2023-03-14,Long,2023-03-14 09:45:00-04:00,12267.75,2023-03-14 10:29:00-04:00,12307.75,78.0,5879.041666666668,6067.041666666668,-188.0,2023
2023-03-15,Short,2023-03-15 09:45:00-04:00,12257.125,2023-03-15 09:51:00-04:00,12217.125,78.0,5957.041666666668,6067.041666666668,-110.0,2023
2023-03-16,Long,2023-03-16 09:45:00-04:00,12370.0,2023-03-16 09:57:00-04:00,12410.0,78.0,6035.041666666668,6067.041666666668,-32.0,2023
